Year,Month,Sector,Product_Description,HS_Code,HS_Code_2,HS_Code_4,HS_Code_6,Export_Value_USD,Export_Value_INR,Quantity_Tons,Unit_Price_USD_per_Ton,Port_of_Export,State_of_Origin,Destination_Port_USA,Trade_Terms,Historical_Average_Tariff_Rate_Percent,Export_Share_Percent_of_Total,Partner_Country
2022,May,Footwear,Leather shoes,6403,64,6403,6403,1231703,101615497,589,2091.18,Chennai,Tamil Nadu,Boston,FOB,10.0,2.88,USA
2022,May,Footwear,Sports shoes,6404,64,6404,6404,2882567,237811777,775,3719.44,Surat,Gujarat,San Francisco,FOB,10.0,0.87,USA
2022,May,Footwear,Canvas sneakers,6404,64,6404,6404,935799,77203417,269,3478.81,Mumbai,Maharashtra,Seattle,CIF,10.0,4.8,USA
2022,May,Auto Components,Engine parts,8409,84,8409,8409,6263693,516754672,627,9989.94,Surat,Gujarat,Philadelphia,FOB,2.5,3.78,USA
2022,May,Auto Components,Brake pads,8708,87,8708,8708,6249209,515559742,840,7439.53,Hyderabad,Telangana,New York,FOB,2.5,2.4,USA
2022,May,Auto Components,Gear boxes,8409,84,8409,8409,5159371,425648107,863,5978.41,Surat,Gujarat,Philadelphia,FOB,2.5,3.67,USA
2022,May,Electronics,Mobile phones,8517,85,8517,8517,2598789,214400092,240,10828.29,Chennai,Tamil Nadu,Seattle,CIF,0.0,2.95,USA
2022,May,Electronics,Laptop computers,8471,84,8471,8471,5229809,431459242,269,19441.67,Bangalore,Karnataka,San Francisco,FOB,0.0,4.14,USA
2022,May,Electronics,Smart watches,8517,85,8517,8517,4310088,355582260,262,16450.72,Vadodara,Gujarat,Seattle,FOB,0.0,2.98,USA
2022,May,Pharmaceuticals,Generic drugs,3001,30,3001,3001,4387586,361975845,661,6637.8,Chennai,Tamil Nadu,Philadelphia,FOB,0.0,0.73,USA
2022,May,Pharmaceuticals,Vaccines,3002,30,3002,3002,4324301,356754832,562,7694.49,Chennai,Tamil Nadu,Philadelphia,FOB,0.0,3.82,USA
2022,May,Pharmaceuticals,Antibiotics,2901,29,2901,2901,6476067,534275527,591,10957.81,Surat,Gujarat,Los Angeles,CIF,0.0,1.06,USA
2022,May,Chemicals,Organic chemicals,2901,29,2901,2901,4523983,373228597,891,5077.42,Chennai,Tamil Nadu,San Francisco,CIF,3.0,0.52,USA
2022,May,Chemicals,Inorganic chemicals,2801,28,2801,2801,3020464,249188280,704,4290.43,Surat,Gujarat,New York,FOB,3.0,4.71,USA
2022,May,Chemicals,Paints,3201,32,3201,3201,2407521,198620482,834,2886.72,Vadodara,Gujarat,Philadelphia,CIF,3.0,2.31,USA
2022,June,Textiles,Cotton yarn,5205,52,5205,5205,3729805,307708912,309,12070.57,Vadodara,Gujarat,Seattle,CIF,5.0,1.48,USA
2022,June,Textiles,Silk fabric,5007,50,5007,5007,3049504,251584080,884,3449.67,Chennai,Tamil Nadu,Seattle,FOB,5.0,2.31,USA
2022,June,Textiles,Woolen fabric,5101,51,5101,5101,6714003,553905247,828,8108.7,Surat,Gujarat,Seattle,CIF,5.0,0.19,USA
2022,June,Gems & Jewellery,Diamond rings,7102,71,7102,7102,4312714,355798905,780,5529.12,Vadodara,Gujarat,San Francisco,FOB,7.5,4.05,USA
2022,June,Gems & Jewellery,Gold earrings,7113,71,7113,7113,1305718,107721735,943,1384.64,Hyderabad,Telangana,Houston,CIF,7.5,2.49,USA
2022,June,Gems & Jewellery,Platinum rings,7110,71,7110,7110,6071053,500861872,833,7288.18,Bangalore,Karnataka,Boston,CIF,7.5,3.18,USA
2022,June,Footwear,Leather shoes,6403,64,6403,6403,827644,68280630,879,941.57,Mumbai,Maharashtra,Los Angeles,FOB,10.0,1.02,USA
2022,June,Footwear,Sports shoes,6404,64,6404,6404,6402442,528201465,527,12148.85,Hyderabad,Telangana,Houston,CIF,10.0,3.31,USA
2022,June,Footwear,Canvas sneakers,6404,64,6404,6404,4865926,401438895,217,22423.62,Surat,Gujarat,Houston,CIF,10.0,1.12,USA
2022,June,Auto Components,Engine parts,8409,84,8409,8409,3317020,273654150,589,5631.61,Mumbai,Maharashtra,Seattle,FOB,2.5,3.66,USA
2022,June,Auto Components,Brake pads,8708,87,8708,8708,1677653,138406372,701,2393.23,Kolkata,West Bengal,New York,FOB,2.5,3.63,USA
2022,June,Auto Components,Gear boxes,8409,84,8409,8409,1905075,157168687,929,2050.67,Kolkata,West Bengal,Los Angeles,CIF,2.5,2.02,USA
2022,June,Electronics,Mobile phones,8517,85,8517,8517,4215875,347809687,866,4868.22,Surat,Gujarat,Chicago,CIF,0.0,0.21,USA
2022,June,Electronics,Laptop computers,8471,84,8471,8471,2777072,229108440,237,11717.6,Bangalore,Karnataka,Chicago,FOB,0.0,1.96,USA
2022,June,Electronics,Smart watches,8517,85,8517,8517,2119271,174839857,417,5082.18,Hyderabad,Telangana,Seattle,FOB,0.0,4.52,USA
2022,June,Pharmaceuticals,Generic drugs,3001,30,3001,3001,4075988,336269010,509,8007.83,Chennai,Tamil Nadu,Chicago,FOB,0.0,3.1,USA
2022,June,Pharmaceuticals,Vaccines,3002,30,3002,3002,5073811,418589407,141,35984.48,Mumbai,Maharashtra,Los Angeles,FOB,0.0,2.49,USA
2022,June,Pharmaceuticals,Antibiotics,2901,29,2901,2901,3181731,262492807,715,4449.97,Hyderabad,Telangana,Long Beach,CIF,0.0,1.29,USA
2022,June,Chemicals,Organic chemicals,2901,29,2901,2901,2162718,178424235,365,5925.25,Mumbai,Maharashtra,Los Angeles,CIF,3.0,3.94,USA
2022,June,Chemicals,Inorganic chemicals,2801,28,2801,2801,4596679,379226017,329,13971.67,Bangalore,Karnataka,San Francisco,CIF,3.0,1.55,USA
2022,June,Chemicals,Paints,3201,32,3201,3201,5121831,422551057,940,5448.76,Kolkata,West Bengal,Houston,CIF,3.0,0.82,USA
2022,July,Textiles,Cotton yarn,5205,52,5205,5205,3782957,312093952,463,8170.53,Hyderabad,Telangana,Los Angeles,FOB,5.0,3.08,USA
2022,July,Textiles,Silk fabric,5007,50,5007,5007,3707985,305908762,516,7186.02,Bangalore,Karnataka,Seattle,FOB,5.0,1.62,USA
2022,July,Textiles,Woolen fabric,5101,51,5101,5101,6635509,547429492,423,15686.78,Bangalore,Karnataka,San Francisco,FOB,5.0,3.61,USA
2022,July,Gems & Jewellery,Diamond rings,7102,71,7102,7102,1676384,138301680,700,2394.83,Bangalore,Karnataka,Houston,FOB,7.5,1.41,USA
2022,July,Gems & Jewellery,Gold earrings,7113,71,7113,7113,2273525,187565812,578,3933.43,Vadodara,Gujarat,Long Beach,CIF,7.5,3.36,USA
2022,July,Gems & Jewellery,Platinum rings,7110,71,7110,7110,5230053,431479372,940,5563.89,Kolkata,West Bengal,Philadelphia,CIF,7.5,4.66,USA
2022,July,Footwear,Leather shoes,6403,64,6403,6403,792382,65371515,654,1211.59,Mumbai,Maharashtra,Los Angeles,FOB,10.0,3.76,USA
2022,July,Footwear,Sports shoes,6404,64,6404,6404,2243727,185107477,556,4035.48,Mumbai,Maharashtra,New York,FOB,10.0,2.23,USA
2022,July,Footwear,Canvas sneakers,6404,64,6404,6404,4797562,395798865,866,5539.91,Kolkata,West Bengal,Chicago,CIF,10.0,1.71,USA
2022,July,Auto Components,Engine parts,8409,84,8409,8409,6694851,552325207,499,13416.54,Kolkata,West Bengal,Los Angeles,CIF,2.5,1.97,USA
2022,July,Auto Components,Brake pads,8708,87,8708,8708,892086,73597095,874,1020.69,Kolkata,West Bengal,New York,CIF,2.5,0.96,USA
2022,July,Auto Components,Gear boxes,8409,84,8409,8409,4406995,363577087,462,9538.95,Surat,Gujarat,Long Beach,CIF,2.5,2.42,USA
2022,July,Electronics,Mobile phones,8517,85,8517,8517,4430627,365526727,318,13932.79,Surat,Gujarat,Philadelphia,FOB,0.0,2.14,USA
2022,July,Electronics,Laptop computers,8471,84,8471,8471,1620961,133729282,540,3001.78,Vadodara,Gujarat,Seattle,FOB,0.0,0.32,USA
2022,July,Electronics,Smart watches,8517,85,8517,8517,4748261,391731532,359,13226.35,Kolkata,West Bengal,Boston,FOB,0.0,0.98,USA
2022,July,Pharmaceuticals,Generic drugs,3001,30,3001,3001,4409970,363822525,601,7337.72,Chennai,Tamil Nadu,Miami,CIF,0.0,1.34,USA
2022,July,Pharmaceuticals,Vaccines,3002,30,3002,3002,6074287,501128677,543,11186.53,Vadodara,Gujarat,Long Beach,FOB,0.0,0.82,USA
2022,July,Pharmaceuticals,Antibiotics,2901,29,2901,2901,1294722,106814565,415,3119.81,Kolkata,West Bengal,San Francisco,CIF,0.0,1.06,USA
2022,July,Chemicals,Organic chemicals,2901,29,2901,2901,2920993,240981922,366,7980.86,Vadodara,Gujarat,Houston,CIF,3.0,1.8,USA
2022,July,Chemicals,Inorganic chemicals,2801,28,2801,2801,5694102,469763415,914,6229.87,Vadodara,Gujarat,Houston,CIF,3.0,2.94,USA
2022,July,Chemicals,Paints,3201,32,3201,3201,2578046,212688795,173,14902.0,Kolkata,West Bengal,Seattle,FOB,3.0,2.1,USA
2022,August,Textiles,Cotton yarn,5205,52,5205,5205,2034207,167822077,670,3036.13,Mumbai,Maharashtra,Philadelphia,CIF,5.0,2.92,USA
2022,August,Textiles,Silk fabric,5007,50,5007,5007,1141755,94194787,348,3280.91,Hyderabad,Telangana,Chicago,FOB,5.0,1.98,USA
2022,August,Textiles,Woolen fabric,5101,51,5101,5101,4711990,388739175,938,5023.44,Kolkata,West Bengal,New York,FOB,5.0,3.01,USA
2022,August,Gems & Jewellery,Diamond rings,7102,71,7102,7102,1334985,110136262,367,3637.56,Mumbai,Maharashtra,Miami,FOB,7.5,3.09,USA
2022,August,Gems & Jewellery,Gold earrings,7113,71,7113,7113,4881508,402724410,632,7723.91,Chennai,Tamil Nadu,Houston,CIF,7.5,1.07,USA
2022,August,Gems & Jewellery,Platinum rings,7110,71,7110,7110,1866927,154021477,641,2912.52,Vadodara,Gujarat,Los Angeles,FOB,7.5,1.28,USA
2022,August,Footwear,Leather shoes,6403,64,6403,6403,956210,78887325,630,1517.79,Vadodara,Gujarat,Chicago,FOB,10.0,3.42,USA
2022,August,Footwear,Sports shoes,6404,64,6404,6404,1777376,146633520,899,1977.06,Bangalore,Karnataka,New York,FOB,10.0,2.09,USA
2022,August,Footwear,Canvas sneakers,6404,64,6404,6404,6259572,516414690,471,13289.96,Vadodara,Gujarat,Houston,FOB,10.0,2.94,USA
2022,August,Auto Components,Engine parts,8409,84,8409,8409,3039772,250781190,555,5477.07,Mumbai,Maharashtra,Seattle,CIF,2.5,1.69,USA
2022,August,Auto Components,Brake pads,8708,87,8708,8708,1716265,141591862,418,4105.9,Surat,Gujarat,Miami,CIF,2.5,4.9,USA
2022,August,Auto Components,Gear boxes,8409,84,8409,8409,2974696,245412420,807,3686.12,Bangalore,Karnataka,Chicago,CIF,2.5,2.9,USA
2022,August,Electronics,Mobile phones,8517,85,8517,8517,2625998,216644835,896,2930.8,Surat,Gujarat,Seattle,CIF,0.0,3.28,USA
2022,August,Electronics,Laptop computers,8471,84,8471,8471,1616868,133391610,727,2224.03,Mumbai,Maharashtra,Chicago,FOB,0.0,2.07,USA
2022,August,Electronics,Smart watches,8517,85,8517,8517,4969900,410016750,508,9783.27,Vadodara,Gujarat,Chicago,CIF,0.0,2.62,USA
2022,August,Pharmaceuticals,Generic drugs,3001,30,3001,3001,4082031,336767557,424,9627.43,Mumbai,Maharashtra,New York,FOB,0.0,0.62,USA
2022,August,Pharmaceuticals,Vaccines,3002,30,3002,3002,2749593,226841422,417,6593.75,Mumbai,Maharashtra,Houston,CIF,0.0,2.87,USA
2022,August,Pharmaceuticals,Antibiotics,2901,29,2901,2901,1333412,110006490,498,2677.53,Kolkata,West Bengal,Boston,FOB,0.0,4.06,USA
2022,August,Chemicals,Organic chemicals,2901,29,2901,2901,3931495,324348337,598,6574.41,Kolkata,West Bengal,Miami,FOB,3.0,5.0,USA
2022,August,Chemicals,Inorganic chemicals,2801,28,2801,2801,746416,61579320,200,3732.08,Surat,Gujarat,Houston,FOB,3.0,0.46,USA
2022,August,Chemicals,Paints,3201,32,3201,3201,3094040,255258300,337,9181.13,Chennai,Tamil Nadu,Boston,FOB,3.0,3.47,USA
2022,September,Textiles,Cotton yarn,5205,52,5205,5205,6215304,512762580,840,7399.17,Mumbai,Maharashtra,Chicago,CIF,5.0,2.88,USA
2022,September,Textiles,Silk fabric,5007,50,5007,5007,3910230,322593975,281,13915.41,Vadodara,Gujarat,Miami,FOB,5.0,1.08,USA
2022,September,Textiles,Woolen fabric,5101,51,5101,5101,4903151,404509957,775,6326.65,Surat,Gujarat,Chicago,FOB,5.0,4.33,USA
2022,September,Gems & Jewellery,Diamond rings,7102,71,7102,7102,1290721,106484482,509,2535.8,Surat,Gujarat,Los Angeles,FOB,7.5,1.73,USA
2022,September,Gems & Jewellery,Gold earrings,7113,71,7113,7113,801443,66119047,135,5936.61,Surat,Gujarat,Boston,FOB,7.5,4.24,USA
2022,September,Gems & Jewellery,Platinum rings,7110,71,7110,7110,4427365,365257612,894,4952.31,Surat,Gujarat,Seattle,CIF,7.5,4.21,USA
2022,September,Footwear,Leather shoes,6403,64,6403,6403,2814223,232173397,892,3154.96,Mumbai,Maharashtra,Philadelphia,FOB,10.0,1.08,USA
2022,September,Footwear,Sports shoes,6404,64,6404,6404,6621093,546240172,612,10818.78,Surat,Gujarat,Houston,CIF,10.0,0.63,USA
2022,September,Footwear,Canvas sneakers,6404,64,6404,6404,2531841,208876882,441,5741.14,Bangalore,Karnataka,San Francisco,FOB,10.0,4.79,USA
2022,September,Auto Components,Engine parts,8409,84,8409,8409,2956327,243896977,152,19449.52,Vadodara,Gujarat,Los Angeles,FOB,2.5,3.01,USA
2022,September,Auto Components,Brake pads,8708,87,8708,8708,4315416,356021820,205,21050.81,Hyderabad,Telangana,Long Beach,CIF,2.5,4.1,USA
2022,September,Auto Components,Gear boxes,8409,84,8409,8409,1726578,142442685,521,3313.97,Hyderabad,Telangana,Los Angeles,FOB,2.5,0.68,USA
2022,September,Electronics,Mobile phones,8517,85,8517,8517,5620857,463720702,399,14087.36,Mumbai,Maharashtra,Long Beach,FOB,0.0,1.78,USA
2022,September,Electronics,Laptop computers,8471,84,8471,8471,6393298,527447085,502,12735.65,Chennai,Tamil Nadu,San Francisco,CIF,0.0,0.44,USA
2022,September,Electronics,Smart watches,8517,85,8517,8517,5046676,416350770,854,5909.46,Vadodara,Gujarat,Los Angeles,CIF,0.0,1.95,USA
2022,September,Pharmaceuticals,Generic drugs,3001,30,3001,3001,4156789,342935092,860,4833.48,Mumbai,Maharashtra,Boston,CIF,0.0,2.06,USA
2022,September,Pharmaceuticals,Vaccines,3002,30,3002,3002,4959516,409160070,364,13625.04,Bangalore,Karnataka,Chicago,CIF,0.0,0.74,USA
2022,September,Pharmaceuticals,Antibiotics,2901,29,2901,2901,2372604,195739830,503,4716.91,Kolkata,West Bengal,Long Beach,FOB,0.0,3.72,USA
2022,September,Chemicals,Organic chemicals,2901,29,2901,2901,6636682,547526265,488,13599.76,Hyderabad,Telangana,Los Angeles,CIF,3.0,3.63,USA
2022,September,Chemicals,Inorganic chemicals,2801,28,2801,2801,852925,70366312,827,1031.35,Vadodara,Gujarat,Philadelphia,CIF,3.0,4.65,USA
2022,September,Chemicals,Paints,3201,32,3201,3201,3514190,289920675,641,5482.36,Vadodara,Gujarat,San Francisco,CIF,3.0,3.8,USA
2022,October,Textiles,Cotton yarn,5205,52,5205,5205,3813529,314616142,608,6272.25,Bangalore,Karnataka,New York,CIF,5.0,3.51,USA
2022,October,Textiles,Silk fabric,5007,50,5007,5007,5492213,453107572,510,10769.05,Mumbai,Maharashtra,Chicago,FOB,5.0,4.17,USA
2022,October,Textiles,Woolen fabric,5101,51,5101,5101,3902623,321966397,440,8869.6,Hyderabad,Telangana,Long Beach,FOB,5.0,2.42,USA
2022,October,Gems & Jewellery,Diamond rings,7102,71,7102,7102,4899209,404184742,473,10357.74,Hyderabad,Telangana,Miami,FOB,7.5,1.15,USA
2022,October,Gems & Jewellery,Gold earrings,7113,71,7113,7113,6391288,527281260,340,18797.91,Kolkata,West Bengal,Houston,CIF,7.5,2.63,USA
2022,October,Gems & Jewellery,Platinum rings,7110,71,7110,7110,5976938,493097385,390,15325.48,Surat,Gujarat,Houston,FOB,7.5,2.14,USA
2022,October,Footwear,Leather shoes,6403,64,6403,6403,2163358,178477035,331,6535.82,Mumbai,Maharashtra,New York,CIF,10.0,4.73,USA
2022,October,Footwear,Sports shoes,6404,64,6404,6404,3804061,313835032,913,4166.55,Surat,Gujarat,Seattle,FOB,10.0,3.46,USA
2022,October,Footwear,Canvas sneakers,6404,64,6404,6404,3154883,260277847,459,6873.38,Surat,Gujarat,Miami,CIF,10.0,1.07,USA
2022,October,Auto Components,Engine parts,8409,84,8409,8409,5288321,436286482,306,17282.09,Chennai,Tamil Nadu,Houston,CIF,2.5,3.74,USA
2022,October,Auto Components,Brake pads,8708,87,8708,8708,679869,56089192,469,1449.61,Surat,Gujarat,Philadelphia,FOB,2.5,4.15,USA
2022,October,Auto Components,Gear boxes,8409,84,8409,8409,5477321,451878982,592,9252.23,Chennai,Tamil Nadu,Philadelphia,CIF,2.5,2.38,USA
2022,October,Electronics,Mobile phones,8517,85,8517,8517,5258333,433812472,844,6230.25,Surat,Gujarat,Seattle,FOB,0.0,3.04,USA
2022,October,Electronics,Laptop computers,8471,84,8471,8471,2662324,219641730,948,2808.36,Hyderabad,Telangana,Houston,FOB,0.0,4.15,USA
2022,October,Electronics,Smart watches,8517,85,8517,8517,2048881,169032682,519,3947.75,Chennai,Tamil Nadu,Houston,CIF,0.0,2.85,USA
2022,October,Pharmaceuticals,Generic drugs,3001,30,3001,3001,5665162,467375865,568,9973.88,Hyderabad,Telangana,Philadelphia,CIF,0.0,1.7,USA
2022,October,Pharmaceuticals,Vaccines,3002,30,3002,3002,4926312,406420740,936,5263.15,Mumbai,Maharashtra,New York,CIF,0.0,0.44,USA
2022,October,Pharmaceuticals,Antibiotics,2901,29,2901,2901,3463916,285773070,308,11246.48,Hyderabad,Telangana,Chicago,CIF,0.0,0.14,USA
2022,October,Chemicals,Organic chemicals,2901,29,2901,2901,791301,65282332,125,6330.41,Hyderabad,Telangana,San Francisco,CIF,3.0,0.39,USA
2022,October,Chemicals,Inorganic chemicals,2801,28,2801,2801,4748508,391751910,948,5008.97,Kolkata,West Bengal,Seattle,FOB,3.0,0.65,USA
2022,October,Chemicals,Paints,3201,32,3201,3201,1786976,147425520,137,13043.62,Mumbai,Maharashtra,New York,FOB,3.0,3.64,USA
2022,November,Textiles,Cotton yarn,5205,52,5205,5205,5809943,479320297,839,6924.84,Kolkata,West Bengal,Boston,FOB,5.0,2.38,USA
2022,November,Textiles,Silk fabric,5007,50,5007,5007,4057279,334725517,716,5666.59,Vadodara,Gujarat,Seattle,CIF,5.0,4.34,USA
2022,November,Textiles,Woolen fabric,5101,51,5101,5101,2689306,221867745,211,12745.53,Hyderabad,Telangana,Seattle,CIF,5.0,4.59,USA
2022,November,Gems & Jewellery,Diamond rings,7102,71,7102,7102,3766111,310704157,210,17933.86,Bangalore,Karnataka,Philadelphia,CIF,7.5,2.15,USA
2022,November,Gems & Jewellery,Gold earrings,7113,71,7113,7113,6296688,519476760,500,12593.38,Surat,Gujarat,Long Beach,FOB,7.5,4.9,USA
2022,November,Gems & Jewellery,Platinum rings,7110,71,7110,7110,1581286,130456095,782,2022.1,Hyderabad,Telangana,New York,CIF,7.5,4.88,USA
2022,November,Footwear,Leather shoes,6403,64,6403,6403,3345916,276038070,262,12770.67,Surat,Gujarat,New York,FOB,10.0,3.9,USA
2022,November,Footwear,Sports shoes,6404,64,6404,6404,945251,77983207,300,3150.84,Vadodara,Gujarat,San Francisco,FOB,10.0,1.39,USA
2022,November,Footwear,Canvas sneakers,6404,64,6404,6404,5791990,477839175,671,8631.88,Kolkata,West Bengal,Los Angeles,CIF,10.0,2.32,USA
2022,November,Auto Components,Engine parts,8409,84,8409,8409,4933753,407034622,124,39788.33,Vadodara,Gujarat,Boston,FOB,2.5,2.45,USA
2022,November,Auto Components,Brake pads,8708,87,8708,8708,2290696,188982420,307,7461.55,Kolkata,West Bengal,Miami,CIF,2.5,0.75,USA
2022,November,Auto Components,Gear boxes,8409,84,8409,8409,4414424,364189980,727,6072.11,Kolkata,West Bengal,Houston,FOB,2.5,1.07,USA
2022,November,Electronics,Mobile phones,8517,85,8517,8517,5708529,470953642,548,10417.02,Chennai,Tamil Nadu,Miami,CIF,0.0,1.63,USA
2022,November,Electronics,Laptop computers,8471,84,8471,8471,2415933,199314472,670,3605.87,Kolkata,West Bengal,Houston,CIF,0.0,4.1,USA
2022,November,Electronics,Smart watches,8517,85,8517,8517,847619,69928567,336,2522.68,Kolkata,West Bengal,Chicago,FOB,0.0,3.39,USA
2022,November,Pharmaceuticals,Generic drugs,3001,30,3001,3001,5902798,486980835,584,10107.53,Chennai,Tamil Nadu,New York,FOB,0.0,3.71,USA
2022,November,Pharmaceuticals,Vaccines,3002,30,3002,3002,5359905,442192162,822,6520.57,Bangalore,Karnataka,Houston,CIF,0.0,2.87,USA
2022,November,Pharmaceuticals,Antibiotics,2901,29,2901,2901,1939792,160032840,373,5200.51,Hyderabad,Telangana,Seattle,CIF,0.0,4.88,USA
2022,November,Chemicals,Organic chemicals,2901,29,2901,2901,4948461,408248032,392,12623.62,Vadodara,Gujarat,Boston,CIF,3.0,4.44,USA
2022,November,Chemicals,Inorganic chemicals,2801,28,2801,2801,4037631,333104557,899,4491.25,Chennai,Tamil Nadu,New York,CIF,3.0,0.81,USA
2022,November,Chemicals,Paints,3201,32,3201,3201,5281708,435740910,164,32205.54,Bangalore,Karnataka,Boston,FOB,3.0,1.56,USA
2022,December,Textiles,Cotton yarn,5205,52,5205,5205,3427596,282776670,225,15233.76,Bangalore,Karnataka,New York,CIF,5.0,1.69,USA
2022,December,Textiles,Silk fabric,5007,50,5007,5007,1086447,89631877,938,1158.26,Hyderabad,Telangana,Chicago,FOB,5.0,3.68,USA
2022,December,Textiles,Woolen fabric,5101,51,5101,5101,730431,60260557,179,4080.62,Chennai,Tamil Nadu,Boston,FOB,5.0,1.0,USA
2022,December,Gems & Jewellery,Diamond rings,7102,71,7102,7102,6083700,501905250,348,17481.9,Chennai,Tamil Nadu,Miami,FOB,7.5,3.22,USA
2022,December,Gems & Jewellery,Gold earrings,7113,71,7113,7113,3657224,301720980,884,4137.13,Bangalore,Karnataka,Houston,FOB,7.5,1.56,USA
2022,December,Gems & Jewellery,Platinum rings,7110,71,7110,7110,2315931,191064307,879,2634.73,Chennai,Tamil Nadu,Chicago,FOB,7.5,4.18,USA
2022,December,Footwear,Leather shoes,6403,64,6403,6403,4760503,392741497,701,6791.02,Chennai,Tamil Nadu,Houston,FOB,10.0,2.58,USA
2022,December,Footwear,Sports shoes,6404,64,6404,6404,1804401,148863082,886,2036.57,Vadodara,Gujarat,Chicago,FOB,10.0,1.07,USA
2022,December,Footwear,Canvas sneakers,6404,64,6404,6404,3478597,286984252,781,4454.03,Hyderabad,Telangana,Boston,FOB,10.0,3.31,USA
2022,December,Auto Components,Engine parts,8409,84,8409,8409,1655475,136576687,365,4535.55,Hyderabad,Telangana,Los Angeles,FOB,2.5,0.23,USA
2022,December,Auto Components,Brake pads,8708,87,8708,8708,6075286,501211095,598,10159.34,Hyderabad,Telangana,New York,FOB,2.5,0.75,USA
2022,December,Auto Components,Gear boxes,8409,84,8409,8409,2928024,241561980,603,4855.76,Vadodara,Gujarat,Seattle,CIF,2.5,0.68,USA
2022,December,Electronics,Mobile phones,8517,85,8517,8517,2211028,182409810,732,3020.53,Kolkata,West Bengal,San Francisco,FOB,0.0,2.3,USA
2022,December,Electronics,Laptop computers,8471,84,8471,8471,5326951,439473457,569,9361.95,Hyderabad,Telangana,Chicago,CIF,0.0,1.48,USA
2022,December,Electronics,Smart watches,8517,85,8517,8517,2463061,203202532,807,3052.12,Bangalore,Karnataka,Los Angeles,FOB,0.0,3.93,USA
2022,December,Pharmaceuticals,Generic drugs,3001,30,3001,3001,3954347,326233627,614,6440.3,Mumbai,Maharashtra,Chicago,CIF,0.0,4.0,USA
2022,December,Pharmaceuticals,Vaccines,3002,30,3002,3002,3547264,292649280,165,21498.57,Kolkata,West Bengal,Miami,FOB,0.0,1.96,USA
2022,December,Pharmaceuticals,Antibiotics,2901,29,2901,2901,4351712,359016240,764,5695.96,Vadodara,Gujarat,Long Beach,FOB,0.0,2.93,USA
2022,December,Chemicals,Organic chemicals,2901,29,2901,2901,4309941,355570132,473,9111.93,Chennai,Tamil Nadu,Philadelphia,CIF,3.0,4.0,USA
2022,December,Chemicals,Inorganic chemicals,2801,28,2801,2801,2272989,187521592,266,8545.07,Surat,Gujarat,Miami,CIF,3.0,2.95,USA
2022,December,Chemicals,Paints,3201,32,3201,3201,3072937,253517302,441,6968.11,Chennai,Tamil Nadu,Miami,CIF,3.0,3.0,USA
